business_id,name,longitude,latitude,name_pinyin,geometry
7387051,嘉定北地铁站,121.23283263983419,31.39356963284183,jiādìngběi,POINT (121.2328326398342 31.39356963284183)
7387114,嘉定西地铁站,121.2234040419791,31.379067962502628,jiādìngxī,POINT (121.2234040419791 31.37906796250263)
7387472,南翔地铁站,121.32006915703379,31.299049179701434,nánxiáng,POINT (121.3200691570338 31.29904917970143)
7387588,桃浦新村地铁站,121.3448695096525,31.283592105540365,táopǔxīncūn,POINT (121.3448695096525 31.28359210554036)
7387698,武威路地铁站,121.3606366158584,31.278440372044592,wǔwēilù,POINT (121.3606366158584 31.27844037204459)
7387791,祁连山路地铁站,121.37222059377851,31.273402469142283,qíliánshānlù,POINT (121.3722205937785 31.27340246914228)
7387908,李子园地铁站,121.38503907698974,31.27086846942162,lǐzǐyuán,POINT (121.3850390769897 31.27086846942162)
7387969,上海西站地铁站,121.39890582595676,31.264252875785488,shànghǎixī,POINT (121.3989058259568 31.26425287578549)
7388090,真如地铁站,121.40254344884787,31.252921313562794,zhēnrú,POINT (121.4025434488479 31.25292131356279)
7388173,枫桥路地铁站,121.40614952976505,31.244186278858624,fēngqiáolù,POINT (121.406149529765 31.24418627885862)
7388249,隆德路地铁站,121.41814989021655,31.232906166299323,lóngdélù,POINT (121.4181498902166 31.23290616629932)
7388296,航中路地铁站,121.34992046503848,31.167592708598512,hángzhōnglù,POINT (121.3499204650385 31.16759270859851)
7388355,紫藤路地铁站,121.35972141044061,31.171626598757364,zǐténglù,POINT (121.3597214104406 31.17162659875736)
7388421,龙溪路地铁站,121.37523391808008,31.196109057878203,lóngxīlù,POINT (121.3752339180801 31.1961090578782)
7388470,水城路地铁站,121.38751975660358,31.20128614723376,shǔichénglù,POINT (121.3875197566036 31.20128614723376)
7388511,伊犁路地铁站,121.39864133630978,31.200863120019864,yīlílù,POINT (121.3986413363098 31.20086312001986)
7388580,新天地地铁站,121.47054260911847,31.218222606232743,xīntiāndì,POINT (121.4705426091185 31.21822260623274)
7388679,四川北路地铁站,121.47955001116712,31.253769739859248,sìchuānběilù,POINT (121.4795500111671 31.25376973985925)
7388754,邮电新村地铁站,121.4916813705786,31.272469460229903,yóudiànxīncūn,POINT (121.4916813705786 31.2724694602299)
7388847,同济大学地铁站,121.50141550433959,31.283315071186706,tóngjìdàxué,POINT (121.5014155043396 31.28331507118671)
7389169,五角场地铁站,121.5104702773497,31.300691777514203,wǔjiǎocháng,POINT (121.5104702773497 31.3006917775142)
7389189,江湾体育场地铁站,121.51030908813537,31.308068428990907,jiāngwāntǐyùcháng,POINT (121.5103090881354 31.30806842899091)
7389211,殷高东路地铁站,121.50210056937361,31.323417421329868,yīngāodōnglù,POINT (121.5021005693736 31.32341742132987)
7389227,新江湾城地铁站,121.50214408592721,31.330965793612695,xīnjiāngwānchéng,POINT (121.5021440859272 31.33096579361269)
7389285,杨高中路地铁站,121.54434310211535,31.229705027965565,yánggāozhōnglù,POINT (121.5443431021153 31.22970502796557)
7389331,商城路地铁站,121.51143546787664,31.231786171834635,shāngchénglù,POINT (121.5114354678766 31.23178617183464)
7389360,马当路地铁站,121.47191775453908,31.21109080660841,mǎdānglù,POINT (121.4719177545391 31.21109080660841)
7389412,打浦桥地铁站,121.4641931729784,31.20798351766547,dǎpǔqiáo,POINT (121.4641931729784 31.20798351766547)
7393482,南陈路地铁站,121.39246625541075,31.323031852684018,nánchénlù,POINT (121.3924662554108 31.32303185268402)
7393684,行知路地铁站,121.4172342398546,31.28644200751019,xíngzhīlù,POINT (121.4172342398546 31.28644200751019)
7393718,大华三路地铁站,121.41848655884175,31.275440700468973,dàhuásānlù,POINT (121.4184865588417 31.27544070046897)
7393786,新村路地铁站,121.41826709389834,31.26649929808944,xīncūnlù,POINT (121.4182670938983 31.26649929808944)
7393821,岚皋路地铁站,121.41710666488046,31.257089346873773,lángāolù,POINT (121.4171066648805 31.25708934687377)
7393860,昌平路地铁站,121.43757065406992,31.236148581899265,chāngpínglù,POINT (121.4375706540699 31.23614858189926)
7393898,肇嘉浜路地铁站,121.44570605609074,31.201424439099764,zhàojiābānglù,POINT (121.4457060560907 31.20142443909976)
7393933,龙华中路地铁站,121.45611093493058,31.1861830691344,lónghuázhōnglù,POINT (121.4561109349306 31.1861830691344)
7394035,杨高南路地铁站,121.51945251419006,31.18976511759875,yánggāonánlù,POINT (121.5194525141901 31.18976511759875)
7394099,花木路地铁站,121.5585817612968,31.215923368344086,huāmùlù,POINT (121.5585817612968 31.21592336834409)
7398999,源深体育中心地铁站,121.53086966058231,31.232766612170415,yuánshēntǐyùzhōngxīn,POINT (121.5308696605823 31.23276661217042)
7399069,灵岩南路地铁站,121.49041710632181,31.15136363383784,língyánnánlù,POINT (121.4904171063218 31.15136363383784)
7399094,上南路地铁站,121.50208408831652,31.150861823189775,shàngnánlù,POINT (121.5020840883165 31.15086182318977)
7399178,高青路地铁站,121.51167721105796,31.161593436121212,gāoqīnglù,POINT (121.511677211058 31.16159343612121)
7399222,上海儿童医学中心地铁站,121.51949527155467,31.206313095487943,shànghǎiértóngyìxuézhōngxīn,POINT (121.5194952715547 31.20631309548794)
7399239,民生路地铁站,121.5386270205377,31.237758861691965,mínshēnglù,POINT (121.5386270205377 31.23775886169197)
7399262,北洋泾路地铁站,121.5479963100498,31.241350040942738,běiyángjīnglù,POINT (121.5479963100498 31.24135004094274)
7399285,云山路地铁站,121.5693770863429,31.253128347223583,yúnshānlù,POINT (121.5693770863429 31.25312834722358)
7399346,金桥路地铁站,121.57728641167452,31.25889291415764,jīnqiáolù,POINT (121.5772864116745 31.25889291415764)
7399363,博兴路地铁站,121.58264062298633,31.266247941112955,bóxīnglù,POINT (121.5826406229863 31.26624794111295)
7399382,五莲路地铁站,121.58367085030171,31.272663671800572,wǔliánlù,POINT (121.5836708503017 31.27266367180057)
7399405,巨峰路地铁站,121.58402034232462,31.28175600811825,jùfēnglù,POINT (121.5840203423246 31.28175600811825)
7399470,东靖路地铁站,121.58471988168075,31.29300768961884,dōngjìnglù,POINT (121.5847198816808 31.29300768961884)
7399495,五洲大道地铁站,121.58504908307538,31.305216973752227,wǔzhōudàdào,POINT (121.5850490830754 31.30521697375223)
7399516,洲海路地铁站,121.5851483975906,31.31424853279474,zhōuhǎilù,POINT (121.5851483975906 31.31424853279474)
7399562,外高桥保税区南地铁站,121.59780156977783,31.323678088125597,wàigāoqiáobǎoshùiqūnán,POINT (121.5978015697778 31.3236780881256)
7399639,外高桥保税区北地铁站,121.5824234372406,31.35091517738086,wàigāoqiáobǎoshùiqūběi,POINT (121.5824234372406 31.35091517738086)
7399662,港城路地铁站,121.5706603841277,31.355687702869428,gǎngchénglù,POINT (121.5706603841277 31.35568770286943)
7399758,文井路地铁站,121.37595969630985,31.005442589891523,wénjǐnglù,POINT (121.3759596963098 31.00544258989152)
7399898,华宁路地铁站,121.39058912246854,31.00932843624948,huánínglù,POINT (121.3905891224685 31.00932843624948)
7399916,金平路地铁站,121.40553934051518,31.012965530979713,jīnpínglù,POINT (121.4055393405152 31.01296553097971)
